Zone 44
19:00-20:00	641
20:00-21:00	169
21:00-22:00	93
22:00-23:00	104
23:00-24:00	75
24:00-25:00	0
Zone 335
00:00-01:00	18
01:00-02:00	0
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	15
06:00-07:00	0
07:00-08:00	268
08:00-09:00	739
09:00-10:00	356
10:00-11:00	233
11:00-12:00	168
12:00-13:00	171
13:00-14:00	139
14:00-15:00	142
15:00-16:00	178
16:00-17:00	324
17:00-18:00	464
18:00-19:00	346
19:00-20:00	211
20:00-21:00	57
21:00-22:00	44
22:00-23:00	97
23:00-24:00	0
24:00-25:00	18
Zone 336
00:00-01:00	64
01:00-02:00	0
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	0
06:00-07:00	0
07:00-08:00	131
08:00-09:00	509
09:00-10:00	237
10:00-11:00	81
11:00-12:00	102
12:00-13:00	95
13:00-14:00	118
14:00-15:00	263
15:00-16:00	173
16:00-17:00	215
17:00-18:00	469
18:00-19:00	300
19:00-20:00	132
20:00-21:00	42
21:00-22:00	38
22:00-23:00	67
23:00-24:00	26
24:00-25:00	64
Zone 337
00:00-01:00	0
01:00-02:00	0
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	0
06:00-07:00	27
07:00-08:00	47
