Inq	Viagem	P1-Iniciou a viagem em casa	Origem_X	Origem_Y	Origem_Georef	Origem_Tipo	Origem_Zona	Origem_Conc	P3-Motivo da viagem	P4-Viagem terminou em casa	Destino_X	Destino_Y	Destino_Georef	Destino_Tipo	Destino_Zona	Destino_Conc	Hora de Inicio	Hora de Fim	Duração	P6-Mudou alguma vez de modo de transporte	P6_Vezes que mudou de modo de transporte	P9-Modo de transporte utilizado para chegar ao destino	Modo de transporte agregado	P10-Local de estacionamento	P11_a-Preço pago pelo estacionamento (base diária)	P11_b-Preço pago pelo estacionamento (base mensal)	P12-Automóvel disponível	P13_a-Primeira Razão da escolha do modo a pé / TC	P13_b-segunda Razão da escolha do modo a pé / TC	P.14-Título de transporte	P.14a-Tipo de passe	Classifica Companhia	P15_a-Fez a viagem sempre acompanhado	P15_b-Fez algum desvio ao seu percurso por ir acompanhado	P15_c_Frequencia_Viagem	Tipo de inquérito	Zona_Residencia	Coef_Exp	Hora de Inicio	Hora de Fim	Duração	Distancia	Viagens	Velocidades
13017	2	2	174511.11	360365.21	3	U	303	Coimbra	3	1	173156.1307	366132.9247	2	U	353	Coimbra	19:00	19:30	0:30	1	0	3	TI	5	0	0						1			1	2	353	226.4	1 140	1 170	30	6	2	11.85
13018	1	1	171151.6158	359619.763	2	U	327	Coimbra	2	2	175220.65	360016.27	3	U	301	Coimbra	11:00	11:15	0:15	1	0	3	TI	1	0	0						1			1	2	327	24	660	675	15	4	4	16.35
13018	2	2	175220.65	360016.27	3	U	301	Coimbra	3	1	171151.6158	359619.763	2	U	327	Coimbra	19:30	19:55	0:25	1	0	3	TI	5	0	0						4		2	1	2	327	24	1 170	1 195	25	4	4	9.81
13018	3	1	171151.6158	359619.763	2	U	327	Coimbra	5	2	174802.68	360144.68	3	U	303	Coimbra	22:15	22:25	0:10	1	0	3	TI	1	0	0						4		1	2	2	327	24	1 335	1 345	10	4	4	22.13
13018	4	2	174802.68	360144.68	3	U	303	Coimbra	3	1	171151.6158	359619.763	2	U	327	Coimbra	5:00	5:10	0:10	1	0	3	TI	5	0	0						1			2	2	327	24	300	310	10	4	4	22.13
13019	1	1	173928.4596	361033.1897	2	U	330	Coimbra	2	2	174955	360377.51	3	U	302	Coimbra	8:10	8:25	0:15	1	0	1	Pé		0	0	2					1			1	1	330	49.4	490	505	15	1	2	4.87
13019	2	2	174955	360377.51	3	U	302	Coimbra	3	1	173928.4596	361033.1897	2	U	330	Coimbra	14:30	14:50	0:20	1	0	1	Pé		0	0	2					4		2	1	1	330	49.4	870	890	20	1	2	3.65
13020	1	1	175501.6436	358726.9854	2	U	316	Coimbra	4	2	176463.1	361043.1	3	U	312	Coimbra	9:30	9:40	0:10	1	0	3	TI	3	0	0						1			2	1	316	29.4	570	580	10	3	3	15.05
13020	2	2	176463.1	361043.1	3	U	312	Coimbra	4	2	174851.42	360348.77	3	U	302	Coimbra	10:30	10:35	0:05	1	0	3	TI	3	0	0						1			2	1	316	29.4	630	635	5	2	3	21.06
13020	3	2	174851.42	360348.77	3	U	302	Coimbra	3	1	175501.6436	358726.9854	2	U	316	Coimbra	12:10	12:20	0:10	1	0	3	TI	5	0	0						1			2	1	316	29.4	730	740	10	2	3	10.48
13022	1	1	173253.5176	360287.2942	2	U	323	Coimbra	1	2	178215.93	351221.38	3	R	361	Coimbra	8:15	8:40	0:25	1	0	3	TI	5	0	0						1			1	2	323	22.8	495	520	25	10	2	24.8
13022	2	2	178215.93	351221.38	3	R	361	Coimbra	3	1	173253.5176	360287.2942	2	U	323	Coimbra	19:00	19:25	0:25	1	0	3	TI	1	0	0						1			1	2	323	22.8	1 140	1 165	25	10	2	24.8
13025	1	1	176250.8603	359204.4915	1	U	318	Coimbra	2	2	175131.88	359962.95	3	U	301	Coimbra	17:10	17:30	0:20	1	0	4	TI		0	0						4		2	1	1	318	33.8	1 030	1 050	20	1	2	4.06
13025	2	2	175131.88	359962.95	3	U	301	Coimbra	3	1	176250.8603	359204.4915	1	U	318	Coimbra	22:00	22:15	0:15	1	0	4	TI		0	0						4		2	1	1	318	33.8	1 320	1 335	15	1	2	5.41
13026	1	1	174545.8797	369399.5849	2	U	355	Coimbra	1	2	169973.97	368117.66	3	R	353	Coimbra	8:00	8:10	0:10	1	0	3	TI	3	0	0						1			1	2	355	29.5	480	490	10	5	2	28.49
13026	2	2	169973.97	368117.66	3	R	353	Coimbra	3	1	174545.8797	369399.5849	2	U	355	Coimbra	18:30	18:40	0:10	1	0	3	TI	5	0	0						1			1	2	355	29.5	1 110	1 120	10	5	2	28.49
13027	1	1	175152.6344	370602.5216	2	U	355	Coimbra	2	2	175041.73	359890.56	3	U	301	Coimbra	8:45	9:00	0:15	1	0	3	TI	1	0	0						1			1	2	355	23.7	525	540	15	11	2	42.85
13027	2	2	175041.73	359890.56	3	U	301	Coimbra	3	1	175152.6344	370602.5216	2	U	355	Coimbra	20:45	21:05	0:20	1	0	3	TI	5	0	0						1			1	2	355	23.7	1 245	1 265	20	11	2	32.14
13028	1	1	178027.0604	359322.323	2	U	340	Coimbra	10	2	174548.58	354344.93	3	R	344	Coimbra	8:30	8:45	0:15	1	0	5	Transporte Empresa/Escola		0	0	2					4			1	2	340	7.3	510	525	15	6	2	24.29
13028	2	2	174548.58	354344.93	3	R	344	Coimbra	3	1	178027.0604	359322.323	2	U	340	Coimbra	19:30	19:45	0:15	1	0	5	Transporte Empresa/Escola		0	0	2					4			1	2	340	7.3	1 170	1 185	15	6	2	24.29
13030	1	1	175606.6035	360481.6651	1	U	308	Coimbra	10	2	174620.78	360200.09	3	U	303	Coimbra	10:00	10:10	0:10	1	0	1	Pé		0	0	1	8	1			1			2	2	308	17.9	600	610	10	1	2	6.15
13030	2	2	174620.78	360200.09	3	U	303	Coimbra	3	1	175606.6035	360481.6651	1	U	308	Coimbra	12:00	12:10	0:10	1	0	12	TC		0	0	2			2		1			2	2	308	17.9	720	730	10	1	2	6.15
13031	1	1	170819.3762	359077.1169	2	U	327	Coimbra	1	2	171935.87	359366.41	3	U	326	Coimbra	8:10	8:25	0:15	1	0	4	TI		0	0						4		2	1	2	327	24	490	505	15	1	2	4.61
13031	2	2	171935.87	359366.41	3	U	326	Coimbra	3	1	170819.3762	359077.1169	2	U	327	Coimbra	17:30	17:40	0:10	1	0	4	TI		0	0						4		2	1	2	327	24	1 050	1 060	10	1	2	6.92
13032	1	1	171947.7322	360238.4963	2	U	328	Coimbra	1	2	173640.62	360384.27	3	U	307	Coimbra	9:30	9:45	0:15	1	0	3	TI	5	0	0						1			1	2	328	15.5	570	585	15	2	2	6.8
13032	2	2	173640.62	360384.27	3	U	307	Coimbra	3	1	171947.7322	360238.4963	2	U	328	Coimbra	19:00	19:15	0:15	1	0	3	TI	1	0	0						1			1	2	328	15.5	1 140	1 155	15	2	2	6.8
13033	1	1	173261.1541	358958.567	2	U	323	Coimbra	4	2	174571.96	360513.19	3	U	303	Coimbra	9:30	10:00	0:30	1	0	3	TI	5	0	0						1			3	2	323	13.2	570	600	30	2	2	4.07
13033	2	2	174571.96	360513.19	3	U	303	Coimbra	3	1	173261.1541	358958.567	2	U	323	Coimbra	12:00	12:30	0:30	1	0	3	TI	5	0	0						1			3	2	323	13.2	720	750	30	2	2	4.07
13035	1	1	176428.7874	358906.437	1	U	318	Coimbra	6	2	173561.55	360431.34	3	U	307	Coimbra	15:30	15:40	0:10	1	0	3	TI	1	0	0						1			1	1	318	30.9	930	940	10	3	2	19.49
13035	2	2	173561.55	360431.34	3	U	307	Coimbra	3	1	176428.7874	358906.437	1	U	318	Coimbra	21:15	21:35	0:20	1	0	3	TI	1	0	0						1			1	1	318	30.9	1 275	1 295	20	3	2	9.74
13037	1	1	174981.3971	370622.1341	2	U	355	Coimbra	1	2	176223.45	361388.84	3	U	312	Coimbra	15:00	15:15	0:15	1	0	3	TI	5	0	0						1			1	2	355	29.5	900	915	15	9	2	37.27
13037	2	2	176223.45	361388.84	3	U	312	Coimbra	3	1	174981.3971	370622.1341	2	U	355	Coimbra	21:00	21:15	0:15	1	0	3	TI	5	0	0						1			1	2	355	29.5	1 260	1 275	15	9	2	37.27
13038	1	1	170591.8655	359508.7886	2	U	329	Coimbra	2	2	174647.88	358987.27	3	U	306	Coimbra	8:00	8:10	0:10	1	0	4	TI	98	0	0	2					4		2	1	2	329	34.4	480	490	10	4	2	24.54
13038	2	2	174647.88	358987.27	3	U	306	Coimbra	3	1	170591.8655	359508.7886	2	U	329	Coimbra	17:00	17:10	0:10	1	0	4	TI	5	0	0						4		2	1	2	329	34.4	1 020	1 030	10	4	2	24.54
13039	1	1	180293.365	362977.1043	2	U	359	Coimbra	9	2	176223.45	361388.84	3	U	312	Coimbra	9:15	9:45	0:30	1	0	13	TC		0	0	2			1		4		2	3	2	359	10.2	555	585	30	4	2	8.74
13039	2	2	176223.45	361388.84	3	U	312	Coimbra	3	1	180293.365	362977.1043	2	U	359	Coimbra	12:00	12:30	0:30	1	0	13	TC		0	0	2			1		4		2	3	2	359	10.2	720	750	30	4	2	8.74
13040	1	1	175338.3357	369086.2024	2	U	355	Coimbra	2	2	174910.08	360222.75	3	U	301	Coimbra	14:00	14:15	0:15	1	0	3	TI	1	0	0						1			1	2	355	25.8	840	855	15	9	2	35.5
13040	2	2	174910.08	360222.75	3	U	301	Coimbra	3	1	175338.3357	369086.2024	2	U	355	Coimbra	19:00	19:25	0:25	1	0	3	TI	5	0	0						1			1	2	355	25.8	1 140	1 165	25	9	2	21.3
13041	1	1	180127.9967	362943.9467	2	U	359	Coimbra	2	2	176402.57	359655.68	3	U	315	Coimbra	8:00	8:15	0:15	1	0	12	TC		0	0	1	13	99	3	3	1			1	2	359	13.6	480	495	15	5	2	19.88
13041	2	2	176402.57	359655.68	3	U	315	Coimbra	3	1	180127.9967	362943.9467	2	U	359	Coimbra	14:15	14:30	0:15	1	0	12	TC		0	0	1	13	99	3	3	1			1	2	359	13.6	855	870	15	5	2	19.88
13043	1	1	174337.0201	357418.508	2	U	324	Coimbra	12	2	174620.78	360200.09	3	U	303	Coimbra	10:00	10:20	0:20	1	0	3	TI	3	0	0						1			3	2	324	20.5	600	620	20	3	2	8.39
13043	2	2	174620.78	360200.09	3	U	303	Coimbra	3	1	174337.0201	357418.508	2	U	324	Coimbra	13:30	13:50	0:20	1	0	3	TI	1	0	0						1			3	2	324	20.5	810	830	20	3	2	8.39
13044	1	1	169488.7892	359245.6373	2	U	347	Coimbra	4	2	174571.96	360513.19	3	U	303	Coimbra	9:00	9:20	0:20	1	0	12	TC		0	0	2			3	2	1			3	2	347	22.9	540	560	20	5	2	15.72
13044	2	2	174571.96	360513.19	3	U	303	Coimbra	3	1	169488.7892	359245.6373	2	U	347	Coimbra	11:30	12:00	0:30	1	0	12	TC		0	0	2			3	2	1			3	2	347	22.9	690	720	30	5	2	10.48
13046	1	1	177443.8242	359009.172	1	U	340	Coimbra	1	2	175041.73	359890.56	3	U	301	Coimbra	14:00	14:10	0:10	1	0	3	TI	3	0	0						1			1	1	340	19.1	840	850	10	3	2	15.35
13046	2	2	175041.73	359890.56	3	U	301	Coimbra	3	1	177443.8242	359009.172	1	U	340	Coimbra	17:30	17:40	0:10	1	0	3	TI	5	0	0						1			1	1	340	19.1	1 050	1 060	10	3	2	15.35
13050	1	1	176289.125	359890.1198	1	U	315	Coimbra	1	2	176091.87	360567.27	3	U	308	Coimbra	9:00	9:10	0:10	1	0	1	Pé		0	0	1	7	8			1			1	2	315	30.7	540	550	10	1	2	4.23
13050	2	2	176091.87	360567.27	3	U	308	Coimbra	3	1	176289.125	359890.1198	1	U	315	Coimbra	17:00	17:10	0:10	1	0	1	Pé		0	0	1	7	8			1			1	2	315	30.7	1 020	1 030	10	1	2	4.23
13051	1	1	166621.3271	358004.5454	2	U	364	Coimbra	1	2	173204.01	360670.76	2	U	328	Coimbra	8:30	8:45	0:15	1	0	12	TC		0	0	2			2		1			2	2	364	37.5	510	525	15	7	2	28.41
13051	2	2	173204.01	360670.76	2	U	328	Coimbra	3	1	166621.3271	358004.5454	2	U	364	Coimbra	18:00	18:15	0:15	1	0	12	TC		0	0	2			2		1			2	2	364	37.5	1 080	1 095	15	7	2	28.41
13053	1	1	174672.8011	360753.1476	2	U	309	Coimbra	5	2	175608.29	360134.09	3	U	302	Coimbra	13:30	13:45	0:15	1	0	12	TC		0	0	1	6	1	2		4		2	2	2	309	31.8	810	825	15	1	2	4.49
13053	2	2	175608.29	360134.09	3	U	302	Coimbra	3	1	174672.8011	360753.1476	2	U	309	Coimbra	18:00	18:15	0:15	1	0	12	TC		0	0	1	6	1	2		4		2	2	2	309	31.8	1 080	1 095	15	1	2	4.49
13054	1	1	175650.0142	360543.9979	1	U	308	Coimbra	11	2	174687.58	360117.29	2	U	303	Coimbra	9:15	9:30	0:15	1	0	3	TI	1	0	0						1			1	1	308	17.9	555	570	15	1	2	4.21
13054	2	2	174687.58	360117.29	2	U	303	Coimbra	3	1	175650.0142	360543.9979	1	U	308	Coimbra	20:30	20:45	0:15	1	0	3	TI	5	0	0						1			1	1	308	17.9	1 230	1 245	15	1	2	4.21
13057	1	1	171989.042	355530.2666	2	U	345	Coimbra	1	2	174970.74	360379.23	3	U	302	Coimbra	7:45	8:10	0:25	1	0	3	TI	1	0	0						1			1	2	345	39.8	465	490	25	6	2	13.66
13057	2	2	174970.74	360379.23	3	U	302	Coimbra	3	1	171989.042	355530.2666	2	U	345	Coimbra	16:00	16:20	0:20	1	0	3	TI	5	0	0						1			1	2	345	39.8	960	980	20	6	2	17.08
13058	1	1	174981.3971	370622.1341	2	U	355	Coimbra	2	2	173701.1	364884.88	3	U	334	Coimbra	8:15	8:25	0:10	1	0	4	TI		0	0						4		2	1	2	355	25.8	495	505	10	6	2	35.27
13058	2	2	173701.1	364884.88	3	U	334	Coimbra	3	1	174981.3971	370622.1341	2	U	355	Coimbra	13:30	13:40	0:10	1	0	4	TI		0	0						4		2	1	2	355	25.8	810	820	10	6	2	35.27
13059	1	1	180437.0396	362983.1769	2	U	359	Coimbra	2	2	174955	360377.51	3	U	302	Coimbra	8:25	8:45	0:20	1	0	4	TI		0	0						4			1	2	359	13.6	505	525	20	6	2	18.21
13059	2	2	174955	360377.51	3	U	302	Coimbra	3	1	180437.0396	362983.1769	2	U	359	Coimbra	18:15	18:40	0:25	1	0	4	TI		0	0						4			1	2	359	13.6	1 095	1 120	25	6	2	14.57
13063	1	1	175857.4989	358070.3425	1	U	321	Coimbra	10	2	174738.62	359899.27	3	U	303	Coimbra	9:40	10:10	0:30	1	0	12	TC		0	0	2			2		3		2	3	1	321	6.6	580	610	30	2	2	4.29
13063	2	2	174738.62	359899.27	3	U	303	Coimbra	3	1	175857.4989	358070.3425	1	U	321	Coimbra	12:00	12:20	0:20	1	0	12	TC		0	0	2			2		3		2	3	1	321	6.6	720	740	20	2	2	6.43
13064	1	1	174674.1419	360504.0305	1	U	303	Coimbra	1	2	176463.1	361043.1	3	U	312	Coimbra	7:30	8:30	1:00	2	1	12	TC		0	0	2			3	1	1			1	2	303	18.6	450	510	60	2	2	1.87
13064	2	2	176463.1	361043.1	3	U	312	Coimbra	3	1	174674.1419	360504.0305	1	U	303	Coimbra	15:30	17:00	1:30	2	1	12	TC		0	0	2			3	1	1			1	2	303	18.6	930	1 020	90	2	2	1.25
13065	1	1	177082.2271	359925.1678	1	U	315	Coimbra	1	2	176515.11	358285.78	3	U	322	Coimbra	8:10	8:15	0:05	1	0	3	TI	5	0	0						1			1	1	315	37.5	490	495	5	2	2	20.82
13065	2	2	176515.11	358285.78	3	U	322	Coimbra	3	1	177082.2271	359925.1678	1	U	315	Coimbra	16:30	16:35	0:05	1	0	3	TI	5	0	0						1			1	1	315	37.5	990	995	5	2	2	20.82
13066	1	1	178061.8286	360027.7818	2	U	340	Coimbra	5	2	177759.66	358566.33	3	U	341	Coimbra	9:30	9:40	0:10	1	0	3	TI	1	0	0						1			2	2	340	20.7	570	580	10	1	4	8.95
13066	2	2	177759.66	358566.33	3	U	341	Coimbra	3	1	178061.8286	360027.7818	2	U	340	Coimbra	11:45	11:55	0:10	1	0	3	TI	5	0	0						1			2	2	340	20.7	705	715	10	1	4	8.95
13066	3	1	178061.8286	360027.7818	2	U	340	Coimbra	2	2	176640.63	359716.97	3	U	315	Coimbra	14:15	14:22	0:07	1	0	3	TI	1	0	0						1			1	2	340	20.7	855	862	7	1	4	12.47
13066	4	2	176640.63	359716.97	3	U	315	Coimbra	3	1	178061.8286	360027.7818	2	U	340	Coimbra	18:30	18:37	0:07	1	0	3	TI	5	0	0						1			1	2	340	20.7	1 110	1 117	7	1	4	12.47
13068	1	1	174972.3377	369382.4802	1	U	355	Coimbra	1	2	176201.65	360950.48	3	U	311	Coimbra	8:00	8:20	0:20	1	0	3	TI	5	0	0						1			1	2	355	29.5	480	500	20	9	2	25.56
13068	2	2	176201.65	360950.48	3	U	311	Coimbra	3	1	174972.3377	369382.4802	1	U	355	Coimbra	19:10	19:35	0:25	1	0	3	TI	5	0	0						1			1	2	355	29.5	1 150	1 175	25	9	2	20.45
13070	1	1	179765.5554	359686.6223	2	U	360	Coimbra	10	2	174620.78	360200.09	3	U	303	Coimbra	16:00	16:15	0:15	1	0	3	TI	1	0	0						1			1	2	360	9	960	975	15	5	2	20.68
13070	2	2	174620.78	360200.09	3	U	303	Coimbra	3	1	179765.5554	359686.6223	2	U	360	Coimbra	18:00	18:15	0:15	1	0	3	TI	1	0	0						1			1	2	360	9	1 080	1 095	15	5	2	20.68
13072	1	1	173111.5475	358942.8131	2	U	325	Coimbra	2	2	175447.82	359214.58	3	U	301	Coimbra	8:00	8:10	0:10	1	0	4	TI		0	0						4		2	1	2	325	13.9	480	490	10	2	2	14.11
13072	2	2	175447.82	359214.58	3	U	301	Coimbra	3	1	173111.5475	358942.8131	2	U	325	Coimbra	17:00	17:10	0:10	1	0	4	TI		0	0						4		2	1	2	325	13.9	1 020	1 030	10	2	2	14.11
13074	1	1	172055.6236	360252.0331	1	U	328	Coimbra	1	2	167943.2	358262.26	3	U	347	Coimbra	13:30	13:45	0:15	1	0	3	TI	5	0	0						1			1	2	328	10.4	810	825	15	5	2	18.27
13074	2	2	167943.2	358262.26	3	U	347	Coimbra	3	1	172055.6236	360252.0331	1	U	328	Coimbra	21:45	22:00	0:15	1	0	3	TI	5	0	0						1			1	2	328	10.4	1 305	1 320	15	5	2	18.27
13075	1	1	175084.2812	359660.2877	2	U	305	Coimbra	7	2	172066.36	355653.19	3	R	345	Coimbra	13:00	13:10	0:10	1	0	3	TI	1	0	0						3		2	2	2	305	3.3	780	790	10	5	4	30.1
13075	2	2	172066.36	355653.19	3	R	345	Coimbra	3	1	175084.2812	359660.2877	2	U	305	Coimbra	13:20	13:30	0:10	1	0	3	TI	1	0	0						1			2	2	305	3.3	800	810	10	5	4	30.1
13075	3	1	175084.2812	359660.2877	2	U	305	Coimbra	7	2	172066.36	355653.19	3	R	345	Coimbra	18:00	18:10	0:10	1	0	3	TI	1	0	0						1			2	2	305	3.3	1 080	1 090	10	5	4	30.1
13075	4	2	172066.36	355653.19	3	R	345	Coimbra	3	1	175084.2812	359660.2877	2	U	305	Coimbra	18:30	18:40	0:10	1	0	3	TI	5	0	0						3		2	2	2	305	3.3	1 110	1 120	10	5	4	30.1
13076	1	1	166374.6877	358432.533	2	U	364	Coimbra	9	2	176223.45	361388.84	3	U	312	Coimbra	9:00	9:15	0:15	1	0	6	Táxi		0	0	2					1			3	2	364	37.5	540	555	15	10	2	41.13
13076	2	2	176223.45	361388.84	3	U	312	Coimbra	3	1	166374.6877	358432.533	2	U	364	Coimbra	11:45	12:00	0:15	1	0	6	Táxi		0	0	2					1			3	2	364	37.5	705	720	15	10	2	41.13
13077	1	1	176098.9574	358575.8372	1	U	320	Coimbra	1	2	171369.75	360301.41	3	U	329	Coimbra	13:30	13:40	0:10	1	0	3	TI	5	0	0						1			1	1	320	29.1	810	820	10	5	2	30.21
13077	2	2	171369.75	360301.41	3	U	329	Coimbra	3	1	176098.9574	358575.8372	1	U	320	Coimbra	20:00	20:20	0:20	1	0	3	TI	1	0	0						1		2	1	1	320	29.1	1 200	1 220	20	5	2	15.1
13079	1	1	176310.1913	360581.1732	2	U	311	Coimbra	10	2	176538.11	358390.54	3	U	320	Coimbra	15:00	15:15	0:15	1	0	3	TI	1	0	0						4		2	2	1	311	15.9	900	915	15	2	2	8.81
13079	2	2	176538.11	358390.54	3	U	320	Coimbra	3	1	176310.1913	360581.1732	2	U	311	Coimbra	18:00	18:25	0:25	1	0	3	TI	5	0	0						4		2	3	1	311	15.9	1 080	1 105	25	2	2	5.29
13081	1	1	176210.8669	359587.1543	1	U	315	Coimbra	1	2	175041.73	359890.56	3	U	301	Coimbra	10:10	10:20	0:10	1	0	3	TI	1	0	0						1			1	1	315	30.7	610	620	10	1	4	7.25
13081	2	2	175041.73	359890.56	3	U	301	Coimbra	3	1	176210.8669	359587.1543	1	U	315	Coimbra	17:30	17:45	0:15	1	0	3	TI	1	0	0						1			1	1	315	30.7	1 050	1 065	15	1	4	4.83
13081	3	1	176210.8669	359587.1543	1	U	315	Coimbra	5	2	178084.77	360007.63	3	U	342	Coimbra	19:30	19:35	0:05	1	0	3	TI	1	0	0						4		2	1	1	315	30.7	1 170	1 175	5	2	4	23.05
13081	4	2	178084.77	360007.63	3	U	342	Coimbra	3	1	176210.8669	359587.1543	1	U	315	Coimbra	23:00	23:05	0:05	1	0	3	TI	5	0	0						1			1	1	315	30.7	1 380	1 385	5	2	4	23.05
13082	1	1	179208.0754	361073.2367	2	U	359	Coimbra	4	2	173561.55	360431.34	3	U	307	Coimbra	15:30	15:40	0:10	1	0	3	TI	3	0	0						4		2	3	2	359	21.1	930	940	10	6	2	34.1
13082	2	2	173561.55	360431.34	3	U	307	Coimbra	3	1	179208.0754	361073.2367	2	U	359	Coimbra	16:30	16:40	0:10	1	0	3	TI	5	0	0						4		2	3	2	359	21.1	990	1 000	10	6	2	34.1
13084	1	1	171815.2848	355530.1632	2	U	345	Coimbra	1	2	174620.78	360200.09	3	U	303	Coimbra	8:20	8:40	0:20	1	0	3	TI	3	0	0						1			1	2	345	39.8	500	520	20	5	2	16.34
13084	2	2	174620.78	360200.09	3	U	303	Coimbra	3	1	171815.2848	355530.1632	2	U	345	Coimbra	16:00	16:20	0:20	1	0	3	TI	1	0	0						1			1	2	345	39.8	960	980	20	5	2	16.34
13085	1	1	179385.3356	357030.8337	2	U	343	Coimbra	1	2	174808.65	360340.43	3	U	302	Coimbra	8:20	8:55	0:35	1	0	3	TI	4	0	70						1			1	2	343	28.9	500	535	35	6	2	9.68
13085	2	2	174808.65	360340.43	3	U	302	Coimbra	3	1	179385.3356	357030.8337	2	U	343	Coimbra	16:30	17:05	0:35	1	0	3	TI	5	0	0						1			1	2	343	28.9	990	1 025	35	6	2	9.68
13087	1	1	171476.9118	359002.8949	2	U	327	Coimbra	2	2	175131.88	359962.95	3	U	301	Coimbra	13:30	13:50	0:20	1	0	12	TC		0	0	2			3	3	1			1	2	327	22.3	810	830	20	4	2	11.34
13087	2	2	175131.88	359962.95	3	U	301	Coimbra	3	1	171476.9118	359002.8949	2	U	327	Coimbra	19:00	19:30	0:30	1	0	12	TC		0	0	2			3	3	1			1	2	327	22.3	1 140	1 170	30	4	2	7.56
13088	1	1	176769.9945	359935.9227	2	U	315	Coimbra	4	2	174571.96	360513.19	3	U	303	Coimbra	10:00	10:20	0:20	1	0	12	TC		0	0	1	1	3	3	2	1			3	2	315	19	600	620	20	2	2	6.82
13088	2	2	174571.96	360513.19	3	U	303	Coimbra	3	1	176769.9945	359935.9227	2	U	315	Coimbra	17:30	17:50	0:20	1	0	12	TC		0	0	1	1	3	3	1	1			3	2	315	19	1 050	1 070	20	2	2	6.82
13089	1	1	176302.525	359205.1891	2	U	318	Coimbra	4	2	176538.11	358390.54	3	U	320	Coimbra	15:00	15:25	0:25	1	0	3	TI	5	0	0						1			2	1	318	30.9	900	925	25	1	2	2.04
13089	2	2	176538.11	358390.54	3	U	320	Coimbra	3	1	176302.525	359205.1891	2	U	318	Coimbra	17:10	17:35	0:25	1	0	3	TI	5	0	0						1			2	1	318	30.9	1 030	1 055	25	1	2	2.04
13090	1	1	176031.4337	359356.9209	2	U	317	Coimbra	1	2	176201.65	360950.48	3	U	311	Coimbra	9:15	9:30	0:15	1	0	3	TI	1	0	0						1			1	1	317	32	555	570	15	2	2	6.41
13090	2	2	176201.65	360950.48	3	U	311	Coimbra	3	1	176031.4337	359356.9209	2	U	317	Coimbra	18:30	18:55	0:25	1	0	3	TI	1	0	0						1			1	1	317	32	1 110	1 135	25	2	2	3.85
13093	1	1	174232.5759	361462.2535	1	U	331	Coimbra	1	2	173965.67	363149.07	3	U	333	Coimbra	14:00	14:20	0:20	1	0	3	TI	1	0	0						1			1	2	331	30.4	840	860	20	2	2	5.12
13093	2	2	173965.67	363149.07	3	U	333	Coimbra	3	1	174232.5759	361462.2535	1	U	331	Coimbra	21:00	21:20	0:20	1	0	3	TI	1	0	0						1			1	2	331	30.4	1 260	1 280	20	2	2	5.12
13096	1	1	172079.7022	359382.1486	2	U	326	Coimbra	8	2	175498.85	360030.01	3	U	302	Coimbra	11:30	11:55	0:25	1	0	3	TI	1	0	0						1			2	2	326	16.4	690	715	25	3	2	8.35
13096	3	2	175131.88	359962.95	3	U	301	Coimbra	3	1	172079.7022	359382.1486	2	U	326	Coimbra	18:40	18:55	0:15	1	0	3	TI	1	0	0						1			1	2	326	16.4	1 120	1 135	15	3	2	12.43
13097	1	1	174910.1882	369495.3116	2	U	355	Coimbra	1	2	176079.35	359920.06	2	U	314	Coimbra	8:30	8:50	0:20	1	0	3	TI	1	0	0						1			2	2	355	29.5	510	530	20	10	2	28.94
13097	2	2	176079.35	359920.06	2	U	314	Coimbra	3	1	174910.1882	369495.3116	2	U	355	Coimbra	18:30	19:00	0:30	1	0	3	TI	5	0	0						1			2	2	355	29.5	1 110	1 140	30	10	2	19.29
13099	1	1	174488.5771	354209.1518	2	U	344	Coimbra	2	2	175048.35	360007.08	3	U	301	Coimbra	9:00	9:20	0:20	1	0	3	TI	1	0	0						1			1	2	344	46.3	540	560	20	6	3	17.47
13099	2	2	175048.35	360007.08	3	U	301	Coimbra	8	2	173561.55	360431.34	3	U	307	Coimbra	13:30	13:40	0:10	1	0	3	TI	3	0	0						4		2	2	2	344	46.3	810	820	10	2	3	9.28
13099	3	2	173561.55	360431.34	3	U	307	Coimbra	3	1	174488.5771	354209.1518	2	U	344	Coimbra	15:00	15:10	0:10	1	0	3	TI	5	0	0						1			2	2	344	46.3	900	910	10	6	3	37.75
13100	1	1	174736.3353	361778.892	1	U	331	Coimbra	4	2	174826.7	360335.18	4	U	302	Coimbra	15:00	15:15	0:15	1	0	4	TI		0	0						4		2	2	2	331	30.5	900	915	15	1	2	5.79
13100	2	2	174826.7	360335.18	4	U	302	Coimbra	3	1	174736.3353	361778.892	1	U	331	Coimbra	16:30	16:45	0:15	1	0	4	TI		0	0						4		2	2	2	331	30.5	990	1 005	15	1	2	5.79
13101	1	1	175045.614	360208.0439	1	U	301	Coimbra	13	2	172665.99	360102.62	3	U	328	Coimbra	11:00	11:15	0:15	1	0	4	TI		0	0						4		2	2	2	301	10.8	660	675	15	2	2	9.53
13101	2	2	172665.99	360102.62	3	U	328	Coimbra	3	1	175045.614	360208.0439	1	U	301	Coimbra	13:00	13:15	0:15	1	0	4	TI		0	0						4		2	2	2	301	10.8	780	795	15	2	2	9.53
13102	1	1	171476.9118	359002.8949	2	U	327	Coimbra	2	2	175982.93	357533.16	3	U	321	Coimbra	8:30	8:50	0:20	1	0	12	TC		0	0	2			3	3	1			1	2	327	22.3	510	530	20	5	2	14.22
